web-scraper-order,web-scraper-start-url,School Name,URL,State
"1647724905-332","https://searchenginesmarketer.com/company/resources/university-college-list/","University Corporation for Atmospheric Research","http://ucar.edu","CO"
"1647724905-32","https://searchenginesmarketer.com/company/resources/university-college-list/","Snead State Community College","http://snead.edu","AL"
"1647724905-1054","https://searchenginesmarketer.com/company/resources/university-college-list/","North Carolina Wesleyan College","http://ncwc.edu","NC"
"1647724905-1527","https://searchenginesmarketer.com/company/resources/university-college-list/","Valley Forge Christian College","http://vfcc.edu","PA"
"1647724905-89","https://searchenginesmarketer.com/company/resources/university-college-list/","Ashford University","http://ashford.edu","CA"
"1647724905-1464","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Francis University","http://francis.edu","PA"
"1647724905-1735","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Texas Brownsville","http://utb.edu","TX"
"1647724905-289","https://searchenginesmarketer.com/company/resources/university-college-list/","University of San Francisco","http://usfca.edu","CA"
"1647724905-1440","https://searchenginesmarketer.com/company/resources/university-college-list/","Bloomsburg University","http://bloomu.edu","PA"
"1647724905-1731","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Mary Hardin-Baylor","http://umhb.edu","TX"
"1647724905-46","https://searchenginesmarketer.com/company/resources/university-college-list/","Ouachita Baptist University","http://obu.edu","AR"
"1647724905-350","https://searchenginesmarketer.com/company/resources/university-college-list/","Southern Connecticut State University","http://southernct.edu","CT"
"1647724905-847","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Joseph’s College","http://sjcme.edu","ME"
"1647724905-1774","https://searchenginesmarketer.com/company/resources/university-college-list/","Liberty University","http://liberty.edu","VA"
"1647724905-1006","https://searchenginesmarketer.com/company/resources/university-college-list/","Itawamba Community College","http://iccms.edu","MS"
"1647724905-1391","https://searchenginesmarketer.com/company/resources/university-college-list/","Oklahoma City University","http://okcu.edu","OK"
"1647724905-940","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Saint Thomas","http://stthomas.edu","MN"
"1647724905-1199","https://searchenginesmarketer.com/company/resources/university-college-list/","Cazenovia College","http://cazenovia.edu","NY"
"1647724905-730","https://searchenginesmarketer.com/company/resources/university-college-list/","Amherst College","http://amherst.edu","MA"
"1647724905-1468","https://searchenginesmarketer.com/company/resources/university-college-list/","Harrisburg Area Community College","http://hacc.edu","PA"
"1647724905-1831","https://searchenginesmarketer.com/company/resources/university-college-list/","Central Washington University","http://cwu.edu","WA"
"1647724905-1092","https://searchenginesmarketer.com/company/resources/university-college-list/","Turtle Mountain Community College","http://tm.edu","ND"
"1647724905-602","https://searchenginesmarketer.com/company/resources/university-college-list/","Roosevelt University","http://roosevelt.edu","IL"
"1647724905-543","https://searchenginesmarketer.com/company/resources/university-college-list/","The University of Chicago Booth School of Business","http://chicagobooth.edu","IL"
"1647724905-818","https://searchenginesmarketer.com/company/resources/university-college-list/","McDaniel College","http://mcdaniel.edu","MD"
"1647724905-1106","https://searchenginesmarketer.com/company/resources/university-college-list/","Northeast Community College","http://northeast.edu","NE"
"1647724905-1873","https://searchenginesmarketer.com/company/resources/university-college-list/","Edgewood College","http://edgewood.edu","WI"
"1647724905-1396","https://searchenginesmarketer.com/company/resources/university-college-list/","The University of Oklahoma","http://ou.edu","OK"
"1647724905-676","https://searchenginesmarketer.com/company/resources/university-college-list/","Kansas City Kansas Community College","http://kckcc.edu","KS"
"1647724905-406","https://searchenginesmarketer.com/company/resources/university-college-list/","Millennia Atlantic University","http://maufl.edu","FL"
"1647724905-639","https://searchenginesmarketer.com/company/resources/university-college-list/","Holy Cross College","http://hcc-nd.edu","IN"
"1647724905-1395","https://searchenginesmarketer.com/company/resources/university-college-list/","Oklahoma State University","http://osuokc.edu","OK"
"1647724905-1207","https://searchenginesmarketer.com/company/resources/university-college-list/","The Cooper Union","http://cooper.edu","NY"
"1647724905-1511","https://searchenginesmarketer.com/company/resources/university-college-list/","Robert Morris University","http://rmu.edu","PA"
"1647724905-1722","https://searchenginesmarketer.com/company/resources/university-college-list/","Texas Tech University Health Sciences Center","http://ttuhsc.edu","TX"
"1647724905-144","https://searchenginesmarketer.com/company/resources/university-college-list/","Cypress College","http://cypresscollege.edu","CA"
"1647724905-939","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Olaf College","http://stolaf.edu","MN"
"1647724905-92","https://searchenginesmarketer.com/company/resources/university-college-list/","Bakersfield College","http://bakersfieldcollege.edu","CA"
"1647724905-353","https://searchenginesmarketer.com/company/resources/university-college-list/","Tunxis Community College","http://tunxis.edu","CT"
"1647724905-1163","https://searchenginesmarketer.com/company/resources/university-college-list/","Thomas Edison State College","http://tesc.edu","NJ"
"1647724905-1455","https://searchenginesmarketer.com/company/resources/university-college-list/","Dickinson College","http://dickinson.edu","PA"
"1647724905-512","https://searchenginesmarketer.com/company/resources/university-college-list/","Iowa State University","http://iastate.edu","IA"
"1647724905-1420","https://searchenginesmarketer.com/company/resources/university-college-list/","National College of Natural Medicine","http://ncnm.edu","OR"
"1647724905-1246","https://searchenginesmarketer.com/company/resources/university-college-list/","Long Island University","http://liu.edu","NY"
"1647724905-817","https://searchenginesmarketer.com/company/resources/university-college-list/","Montgomery Blair High School","http://mbhs.edu","MD"
"1647724905-896","https://searchenginesmarketer.com/company/resources/university-college-list/","Saginaw Chippewa Tribal College","http://sagchip.edu","MI"
"1647724905-210","https://searchenginesmarketer.com/company/resources/university-college-list/","MiraCosta College","http://miracosta.edu","CA"
"1647724905-1229","https://searchenginesmarketer.com/company/resources/university-college-list/","Globe Institute of Technology","http://globe.edu","NY"
"1647724905-1791","https://searchenginesmarketer.com/company/resources/university-college-list/","Shenandoah University","http://su.edu","VA"
"1647724905-1851","https://searchenginesmarketer.com/company/resources/university-college-list/","Seattle Institute of Oriental Medicine","http://siom.edu","WA"
"1647724905-255","https://searchenginesmarketer.com/company/resources/university-college-list/","Shasta College","http://shastacollege.edu","CA"
"1647724905-628","https://searchenginesmarketer.com/company/resources/university-college-list/","Bethel College Indiana","http://bethelcollege.edu","IN"
"1647724905-590","https://searchenginesmarketer.com/company/resources/university-college-list/","North Park University","http://northpark.edu","IL"
